5758252da54f4860acff8c74ea38c902	143	0
419ed8822ed44d8ee0d991e8686a13bc	1350	0
1731019fbaa825714d5f8e61ad1bb7ff	119	0
3e7fdf37b2930d7804651b590ed02e72	139	0
ca6db6d4f02b7b946c57fc389e67dd7e	234	0
42422dc00b814183c0216d1ed7fb3cd9	345	0
d8d0b093ffbb4435d4d4d1fbc8ed80c0	122	0
97de6333157f35467dff271d7afb0a23	279	0
a581aaeb73a9ce7f6806eb1e56e319b6	214	0
46b38d9ac2bcde7872e118da0172f38f	458	0
3964ee41d4e2ade1957a9135afe1b8dc	246	0
4b46759309d38832471eb326dedcf5c0	632	0
53f4a671503519366ba36ad29152db78	150	0
b6a175a48743caed6d035444c069ab64	77	0
4b8eb68442432c242e9242be040bacf9	1358	0
e087f8842fe66efa5ccee42ff791e0ca	99	0
9338c3a5de1587c389f4c92057354248	82	0
92b57b5b5ad06e8cb5e152680601d697	757	0
34bc4bc49a725f2686a5cf9c89985798	273	0
572a524c866685f2b0bdea2736e7c235	375	0
7e0db58c13d033dafe5f5e1e70ff7eb4	654	0
c5eac1d455675dfbc99f6c70f7b3971f	26	0
25739ad1c56a511fcac86018ac4e49bb	34	0
025943df23acf5d3863b35fa6e0d79ec	101	0
5ce35e3085934e1621766ba766437754	128	0
8da51d03b8b8717431e8b902856fb45e	528	0
3229ed9301ae8d36536ddcd783529dd6	134	0
5ce35e3085934e1621766ba766437754	117	0
c026b84e8f23a7741d9b670e3d8973f0	235	0
5e1788cd2cce09d8780d44c81a862e19	159	0
5e2ef5473cbbdb335f6d51dc57845437	321	0
bf21d16799b240d6e445fa30472bd50b	2	0
2ec1450a1389d4e3fc2a9a76c9378bb3	677	0
300dde62b988fc83eb6dba1b702e9af3	3258	0
7e0db58c13d033dafe5f5e1e70ff7eb4	637	0
5dcba3c9cc855e910bcd92f6a5777b15	106	0
82fda1f850a9fe22e41b5c8dadaff4ac	148	0
4b9f8083c79247f495c4e54cb4ceb506	52	0
9f69ffd8852196e02cfa19b5cd9bc432	78	0
2fe53ff8830b95d458af9ddd77fa5ffa	447	0
b15e8846dc61824c1242a6b36796117b	6013	0
6392ef7a5910d918327e7121b821bcc1	46	0
bc14447beab5353ef057c3ec90199576	1721	0
4b9f8083c79247f495c4e54cb4ceb506	38	0
c34f751524776063c5ef8d4d4ebd1d19	29	0
b79593426f5360c38beacd2a940b5f22	218	0
4ee3f9c90101073c99d5440b41f07daa	34	0
6f462b173b2d6d20a2c9fb1ec0fd2dda	257	0
67833a29f796e8b026df019282e14e87	199	0
4f3f68292e50f39cd8142733512c07d6	226	0
2b7fedeea967becd9408b896de8ff903	7	0
6bb4c3bbdb6f5a96d643320c6b6005f5	396	0
6d75b73dcabcd3db528ce7f9111f27da	171	0
67ed1f7f1374e64a93bfca4b44f66dd6	267	0
6a493121e53d83f9e119b02942d7c8fe	282	0
28e32be6ba67e0c6fdfdff80ce07dfd4	47	0
5dcba3c9cc855e910bcd92f6a5777b15	130	0
be0c7a23c2aa9afb45163995b9ec938c	327	0
6d4ecd79fd8a64039ecbfcce36019218	1734	0
2e14d32266ee6b4678595f8f50c369ac	1388	0
c5f0170f87a2fbb17bf65dc858c745e2	1651	0
ffd47cf9cb66d226575336f0fa42ae25	179	0
5e7aa23d0b0e2a43bfd8bdaa9328fc54	476	0
023406156015ef87f99521f3b343f71f	482	0
61dfd882204789d7d0f70fee2b901cef	122	0
53f4a671503519366ba36ad29152db78	253	0
6428a2b58ccd8fe4cd25ef1a156fcaff	217	0
aeae35529086c0b12777b314222d7930	4	0
88b7fc7ac7425e82b1b4866e5b28bf72	82	0
c7425ea3ecbea3a51b5550c698be7e71	578	0
2ec1450a1389d4e3fc2a9a76c9378bb3	536	0
6428a2b58ccd8fe4cd25ef1a156fcaff	208	0
67ed1f7f1374e64a93bfca4b44f66dd6	352	0
8f29cbc2a555034643d66f9e83dd7a7a	104	0
cc865517bdfc45b0986ffee5dc1a56c5	735	0
8fb3cef29f2c266af4c9ecef3b780e97	477	0
4ee3f9c90101073c99d5440b41f07daa	43	1
8da51d03b8b8717431e8b902856fb45e	474	1
d773376e46311393cd89994bf9a93043	753	1
67833a29f796e8b026df019282e14e87	165	1
2bc52f5bde454d69ea3d99a482e74741	55	1
67ed1f7f1374e64a93bfca4b44f66dd6	568	1
53dd7de874e0999634c28cdd94d21257	99	1
a581aaeb73a9ce7f6806eb1e56e319b6	166	1
300dde62b988fc83eb6dba1b702e9af3	3384	1
5dcba3c9cc855e910bcd92f6a5777b15	117	1
9f69ffd8852196e02cfa19b5cd9bc432	78	1
4b9f8083c79247f495c4e54cb4ceb506	32	1
5ce35e3085934e1621766ba766437754	88	1
6392ef7a5910d918327e7121b821bcc1	36	1
ca6db6d4f02b7b946c57fc389e67dd7e	285	1
6d75b73dcabcd3db528ce7f9111f27da	134	1
a77796848ccfc47059c04b22476e64c1	1926	1
88b7fc7ac7425e82b1b4866e5b28bf72	85	1
b01af01dc3a0e1e5068bd3e72f6ff823	285	1
9338c3a5de1587c389f4c92057354248	59	1
be0c7a23c2aa9afb45163995b9ec938c	418	1
6bb4c3bbdb6f5a96d643320c6b6005f5	431	1
2b7fedeea967becd9408b896de8ff903	3	1
cdf36e58742f023020e6ae0e67d60dcc	539	1
f6e0f05fde7637afb8f8bc6bda74ca24	200	1
42422dc00b814183c0216d1ed7fb3cd9	363	1
67b79ef977a160835c9bd75fd610c1af	174	1
2fe53ff8830b95d458af9ddd77fa5ffa	426	1
97de6333157f35467dff271d7afb0a23	773	1
82fda1f850a9fe22e41b5c8dadaff4ac	135	1
34bc4bc49a725f2686a5cf9c89985798	74	1
fa1e6939f2a827f3521bfc29b54cc22e	34	1
f5a5373f30de984e9142a206f94a2f46	59	1
6a493121e53d83f9e119b02942d7c8fe	196	1
3964ee41d4e2ade1957a9135afe1b8dc	309	1
419ed8822ed44d8ee0d991e8686a13bc	1220	1
c5eac1d455675dfbc99f6c70f7b3971f	71	1
4f3f68292e50f39cd8142733512c07d6	301	1
aa23b111abed5ba5012bc20025e29acb	36	1
cbc53d8b2da2e34974c29b7fc6534444	4	1
9e58afbf3fea116b0050bf56bfb4442e	264	1
28e32be6ba67e0c6fdfdff80ce07dfd4	49	1
2e14d32266ee6b4678595f8f50c369ac	1503	1
3e7fdf37b2930d7804651b590ed02e72	151	1
7e0db58c13d033dafe5f5e1e70ff7eb4	709	1
46b38d9ac2bcde7872e118da0172f38f	432	1
cd5ce8f47e50971ddb629d86a0bc34f2	4609	1
40bbb0da5570702dd6ff3af5e9e3aea6	719	1
b79593426f5360c38beacd2a940b5f22	124	1
6428a2b58ccd8fe4cd25ef1a156fcaff	370	1
25739ad1c56a511fcac86018ac4e49bb	55	1
216b280870f6d2181e11b6a428aa84a7	201	1
33fd0a2cfcfd24e114707bba71ca1de9	73	1
3e395c6b799d3d8cb7cd501b4503b536	606	1
61dfd882204789d7d0f70fee2b901cef	115	1
b7522cc91cf57ada15de2298bfd6a3ee	388	1
d8053444e331f15b1505e999d99887fb	851	1
d8d0b093ffbb4435d4d4d1fbc8ed80c0	117	1
099cd99056bf92e5f0e384465890a804	847	1
cc865517bdfc45b0986ffee5dc1a56c5	988	1
97546d961462a65d2518e4f63660bd09	576	1
445a257964b9689f115a69e8cc5dcb75	52	1
ca3e42dfdb7529d540141548674bc63e	221	1
e087f8842fe66efa5ccee42ff791e0ca	125	1
4b8eb68442432c242e9242be040bacf9	1244	1
c5f0170f87a2fbb17bf65dc858c745e2	1564	1
bc14447beab5353ef057c3ec90199576	1883	1
3229ed9301ae8d36536ddcd783529dd6	84	1
023406156015ef87f99521f3b343f71f	474	1
5e7aa23d0b0e2a43bfd8bdaa9328fc54	446	1
c7425ea3ecbea3a51b5550c698be7e71	200	1
d7a4372b813f555ee25352731e8df17e	183	1
92b57b5b5ad06e8cb5e152680601d697	870	1
b6a175a48743caed6d035444c069ab64	47	1
6f462b173b2d6d20a2c9fb1ec0fd2dda	300	1
025943df23acf5d3863b35fa6e0d79ec	73	1
03c6699ea836decbc5c8fc2dbae7bd3b	359	1
2ec1450a1389d4e3fc2a9a76c9378bb3	535	1
c34f751524776063c5ef8d4d4ebd1d19	47	1
ffd47cf9cb66d226575336f0fa42ae25	66	1
ac43c6ce2f9df4adfbb05edd97cecbcc	575	1
5e2ef5473cbbdb335f6d51dc57845437	387	1
6d4ecd79fd8a64039ecbfcce36019218	1707	1
4b46759309d38832471eb326dedcf5c0	627	1
1731019fbaa825714d5f8e61ad1bb7ff	110	1
0c80008b0a28d356026f4b1097041689	76	1
8fb3cef29f2c266af4c9ecef3b780e97	469	1
c026b84e8f23a7741d9b670e3d8973f0	272	1
1339f978614ff19cd48f07e5420556d4	55	1
bf21d16799b240d6e445fa30472bd50b	15	1
53f4a671503519366ba36ad29152db78	175	1
5758252da54f4860acff8c74ea38c902	113	1
5e1788cd2cce09d8780d44c81a862e19	162	1
e6e2fff03cc32ee9777de2c2ed5bac30	81	1
aeae35529086c0b12777b314222d7930	4	1
14c4faf6682ac1bb86d346d9a2a1f8e3	1216	1
8f29cbc2a555034643d66f9e83dd7a7a	143	1
b15e8846dc61824c1242a6b36796117b	6488	1
c0c28c3626073560ca763eb1ec60d9c0	343	1
572a524c866685f2b0bdea2736e7c235	607	1
6428a2b58ccd8fe4cd25ef1a156fcaff	249	2
6f462b173b2d6d20a2c9fb1ec0fd2dda	366	2
3229ed9301ae8d36536ddcd783529dd6	127	2
4b9f8083c79247f495c4e54cb4ceb506	67	2
2fe53ff8830b95d458af9ddd77fa5ffa	444	2
9338c3a5de1587c389f4c92057354248	36	2
b79593426f5360c38beacd2a940b5f22	112	2
0c80008b0a28d356026f4b1097041689	74	2
61dfd882204789d7d0f70fee2b901cef	147	2
2bc52f5bde454d69ea3d99a482e74741	62	2
40bbb0da5570702dd6ff3af5e9e3aea6	1008	2
2e14d32266ee6b4678595f8f50c369ac	1866	2
67833a29f796e8b026df019282e14e87	206	2
445a257964b9689f115a69e8cc5dcb75	53	2
ca6db6d4f02b7b946c57fc389e67dd7e	175	2
14c4faf6682ac1bb86d346d9a2a1f8e3	1757	2
6bb4c3bbdb6f5a96d643320c6b6005f5	487	2
5e1788cd2cce09d8780d44c81a862e19	163	2
97de6333157f35467dff271d7afb0a23	936	2
5ce35e3085934e1621766ba766437754	153	2
3e395c6b799d3d8cb7cd501b4503b536	692	2
099cd99056bf92e5f0e384465890a804	876	2
53dd7de874e0999634c28cdd94d21257	93	2
5758252da54f4860acff8c74ea38c902	211	2
8fb3cef29f2c266af4c9ecef3b780e97	545	2
4b46759309d38832471eb326dedcf5c0	620	2
bf21d16799b240d6e445fa30472bd50b	26	2
4ee3f9c90101073c99d5440b41f07daa	40	2
cbc53d8b2da2e34974c29b7fc6534444	4	2
b7522cc91cf57ada15de2298bfd6a3ee	299	2
b01af01dc3a0e1e5068bd3e72f6ff823	275	2
2ec1450a1389d4e3fc2a9a76c9378bb3	460	2
b6a175a48743caed6d035444c069ab64	72	2
03c6699ea836decbc5c8fc2dbae7bd3b	5713	2
42422dc00b814183c0216d1ed7fb3cd9	312	2
5e7aa23d0b0e2a43bfd8bdaa9328fc54	426	2
ffd47cf9cb66d226575336f0fa42ae25	95	2
46b38d9ac2bcde7872e118da0172f38f	505	2
aeae35529086c0b12777b314222d7930	4	2
d8d0b093ffbb4435d4d4d1fbc8ed80c0	120	2
ca3e42dfdb7529d540141548674bc63e	286	2
e6e2fff03cc32ee9777de2c2ed5bac30	64	2
7e0db58c13d033dafe5f5e1e70ff7eb4	565	2
ac43c6ce2f9df4adfbb05edd97cecbcc	746	2
572a524c866685f2b0bdea2736e7c235	594	2
88b7fc7ac7425e82b1b4866e5b28bf72	95	2
28e32be6ba67e0c6fdfdff80ce07dfd4	68	2
6d4ecd79fd8a64039ecbfcce36019218	1468	2
6d75b73dcabcd3db528ce7f9111f27da	173	2
8da51d03b8b8717431e8b902856fb45e	554	2
6392ef7a5910d918327e7121b821bcc1	28	2
97546d961462a65d2518e4f63660bd09	582	2
6a493121e53d83f9e119b02942d7c8fe	223	2
a581aaeb73a9ce7f6806eb1e56e319b6	166	2
f5a5373f30de984e9142a206f94a2f46	71	2
cd5ce8f47e50971ddb629d86a0bc34f2	4992	2
025943df23acf5d3863b35fa6e0d79ec	181	2
33fd0a2cfcfd24e114707bba71ca1de9	61	2
5e2ef5473cbbdb335f6d51dc57845437	410	2
25739ad1c56a511fcac86018ac4e49bb	24	2
c5f0170f87a2fbb17bf65dc858c745e2	1569	2
bc14447beab5353ef057c3ec90199576	1933	2
82fda1f850a9fe22e41b5c8dadaff4ac	172	2
4b8eb68442432c242e9242be040bacf9	1188	2
cc865517bdfc45b0986ffee5dc1a56c5	789	2
9f69ffd8852196e02cfa19b5cd9bc432	75	2
a77796848ccfc47059c04b22476e64c1	1808	2
300dde62b988fc83eb6dba1b702e9af3	3015	2
67ed1f7f1374e64a93bfca4b44f66dd6	1561	2
c026b84e8f23a7741d9b670e3d8973f0	252	2
fa1e6939f2a827f3521bfc29b54cc22e	52	2
92b57b5b5ad06e8cb5e152680601d697	858	2
3964ee41d4e2ade1957a9135afe1b8dc	346	2
d8053444e331f15b1505e999d99887fb	995	2
aa23b111abed5ba5012bc20025e29acb	47	2
cdf36e58742f023020e6ae0e67d60dcc	573	2
8f29cbc2a555034643d66f9e83dd7a7a	169	2
1731019fbaa825714d5f8e61ad1bb7ff	153	2
216b280870f6d2181e11b6a428aa84a7	224	2
53f4a671503519366ba36ad29152db78	201	2
e087f8842fe66efa5ccee42ff791e0ca	273	2
b15e8846dc61824c1242a6b36796117b	6485	2
34bc4bc49a725f2686a5cf9c89985798	61	2
d7a4372b813f555ee25352731e8df17e	209	2
3e7fdf37b2930d7804651b590ed02e72	308	2
9e58afbf3fea116b0050bf56bfb4442e	265	2
be0c7a23c2aa9afb45163995b9ec938c	399	2
67b79ef977a160835c9bd75fd610c1af	140	2
f6e0f05fde7637afb8f8bc6bda74ca24	171	2
023406156015ef87f99521f3b343f71f	458	2
c5eac1d455675dfbc99f6c70f7b3971f	54	2
c7425ea3ecbea3a51b5550c698be7e71	213	2
5dcba3c9cc855e910bcd92f6a5777b15	117	2
4f3f68292e50f39cd8142733512c07d6	302	2
1339f978614ff19cd48f07e5420556d4	60	2
419ed8822ed44d8ee0d991e8686a13bc	1192	2
d773376e46311393cd89994bf9a93043	810	2
c0c28c3626073560ca763eb1ec60d9c0	341	2
2b7fedeea967becd9408b896de8ff903	5	2
c34f751524776063c5ef8d4d4ebd1d19	44	2
8da51d03b8b8717431e8b902856fb45e	493	3
d8d0b093ffbb4435d4d4d1fbc8ed80c0	153	3
d8053444e331f15b1505e999d99887fb	999	3
419ed8822ed44d8ee0d991e8686a13bc	1274	3
216b280870f6d2181e11b6a428aa84a7	259	3
445a257964b9689f115a69e8cc5dcb75	45	3
42422dc00b814183c0216d1ed7fb3cd9	324	3
28e32be6ba67e0c6fdfdff80ce07dfd4	67	3
2b7fedeea967becd9408b896de8ff903	3	3
fa1e6939f2a827f3521bfc29b54cc22e	43	3
92b57b5b5ad06e8cb5e152680601d697	749	3
2fe53ff8830b95d458af9ddd77fa5ffa	373	3
f5a5373f30de984e9142a206f94a2f46	70	3
e6e2fff03cc32ee9777de2c2ed5bac30	117	3
3229ed9301ae8d36536ddcd783529dd6	121	3
4ee3f9c90101073c99d5440b41f07daa	56	3
40bbb0da5570702dd6ff3af5e9e3aea6	857	3
572a524c866685f2b0bdea2736e7c235	665	3
3e7fdf37b2930d7804651b590ed02e72	165	3
d773376e46311393cd89994bf9a93043	582	3
d7a4372b813f555ee25352731e8df17e	199	3
53f4a671503519366ba36ad29152db78	218	3
c5f0170f87a2fbb17bf65dc858c745e2	1409	3
3964ee41d4e2ade1957a9135afe1b8dc	306	3
34bc4bc49a725f2686a5cf9c89985798	46	3
cdf36e58742f023020e6ae0e67d60dcc	500	3
b7522cc91cf57ada15de2298bfd6a3ee	289	3
ac43c6ce2f9df4adfbb05edd97cecbcc	523	3
300dde62b988fc83eb6dba1b702e9af3	2832	3
67ed1f7f1374e64a93bfca4b44f66dd6	2089	3
6428a2b58ccd8fe4cd25ef1a156fcaff	237	3
5e1788cd2cce09d8780d44c81a862e19	178	3
5e2ef5473cbbdb335f6d51dc57845437	716	3
ffd47cf9cb66d226575336f0fa42ae25	104	3
ca3e42dfdb7529d540141548674bc63e	379	3
6392ef7a5910d918327e7121b821bcc1	27	3
67833a29f796e8b026df019282e14e87	240	3
6bb4c3bbdb6f5a96d643320c6b6005f5	513	3
25739ad1c56a511fcac86018ac4e49bb	28	3
6a493121e53d83f9e119b02942d7c8fe	305	3
33fd0a2cfcfd24e114707bba71ca1de9	88	3
6d4ecd79fd8a64039ecbfcce36019218	1215	3
61dfd882204789d7d0f70fee2b901cef	102	3
7e0db58c13d033dafe5f5e1e70ff7eb4	606	3
2ec1450a1389d4e3fc2a9a76c9378bb3	780	3
5e7aa23d0b0e2a43bfd8bdaa9328fc54	460	3
c0c28c3626073560ca763eb1ec60d9c0	356	3
88b7fc7ac7425e82b1b4866e5b28bf72	100	3
5758252da54f4860acff8c74ea38c902	207	3
8f29cbc2a555034643d66f9e83dd7a7a	151	3
4f3f68292e50f39cd8142733512c07d6	356	3
8fb3cef29f2c266af4c9ecef3b780e97	644	3
4b9f8083c79247f495c4e54cb4ceb506	180	3
2bc52f5bde454d69ea3d99a482e74741	49	3
97546d961462a65d2518e4f63660bd09	723	3
9338c3a5de1587c389f4c92057354248	26	3
9e58afbf3fea116b0050bf56bfb4442e	245	3
97de6333157f35467dff271d7afb0a23	779	3
a77796848ccfc47059c04b22476e64c1	1803	3
3e395c6b799d3d8cb7cd501b4503b536	820	3
67b79ef977a160835c9bd75fd610c1af	124	3
b6a175a48743caed6d035444c069ab64	89	3
1339f978614ff19cd48f07e5420556d4	73	3
4b8eb68442432c242e9242be040bacf9	1119	3
2e14d32266ee6b4678595f8f50c369ac	1496	3
0c80008b0a28d356026f4b1097041689	93	3
4b46759309d38832471eb326dedcf5c0	728	3
bc14447beab5353ef057c3ec90199576	1574	3
46b38d9ac2bcde7872e118da0172f38f	487	3
53dd7de874e0999634c28cdd94d21257	92	3
1731019fbaa825714d5f8e61ad1bb7ff	168	3
14c4faf6682ac1bb86d346d9a2a1f8e3	1161	3
03c6699ea836decbc5c8fc2dbae7bd3b	8489	3
b15e8846dc61824c1242a6b36796117b	8624	3
025943df23acf5d3863b35fa6e0d79ec	251	3
5ce35e3085934e1621766ba766437754	189	3
023406156015ef87f99521f3b343f71f	398	3
5dcba3c9cc855e910bcd92f6a5777b15	146	3
c5eac1d455675dfbc99f6c70f7b3971f	33	3
099cd99056bf92e5f0e384465890a804	866	3
f6e0f05fde7637afb8f8bc6bda74ca24	154	3
be0c7a23c2aa9afb45163995b9ec938c	353	3
b79593426f5360c38beacd2a940b5f22	137	3
ca6db6d4f02b7b946c57fc389e67dd7e	252	3
a581aaeb73a9ce7f6806eb1e56e319b6	213	3
9f69ffd8852196e02cfa19b5cd9bc432	66	3
cc865517bdfc45b0986ffee5dc1a56c5	1092	3
c7425ea3ecbea3a51b5550c698be7e71	129	3
c34f751524776063c5ef8d4d4ebd1d19	39	3
c026b84e8f23a7741d9b670e3d8973f0	270	3
6d75b73dcabcd3db528ce7f9111f27da	176	3
6f462b173b2d6d20a2c9fb1ec0fd2dda	332	3
e087f8842fe66efa5ccee42ff791e0ca	172	3
82fda1f850a9fe22e41b5c8dadaff4ac	145	3
bf21d16799b240d6e445fa30472bd50b	87	3
b01af01dc3a0e1e5068bd3e72f6ff823	241	3
cd5ce8f47e50971ddb629d86a0bc34f2	4439	3
aa23b111abed5ba5012bc20025e29acb	28	3
572a524c866685f2b0bdea2736e7c235	427	4
c5eac1d455675dfbc99f6c70f7b3971f	34	4
cbc53d8b2da2e34974c29b7fc6534444	1	4
c7425ea3ecbea3a51b5550c698be7e71	275	4
67ed1f7f1374e64a93bfca4b44f66dd6	1604	4
8da51d03b8b8717431e8b902856fb45e	737	4
9f69ffd8852196e02cfa19b5cd9bc432	81	4
97546d961462a65d2518e4f63660bd09	662	4
42422dc00b814183c0216d1ed7fb3cd9	357	4
ffd47cf9cb66d226575336f0fa42ae25	86	4
216b280870f6d2181e11b6a428aa84a7	219	4
ca3e42dfdb7529d540141548674bc63e	234	4
5e1788cd2cce09d8780d44c81a862e19	188	4
2e14d32266ee6b4678595f8f50c369ac	1262	4
025943df23acf5d3863b35fa6e0d79ec	116	4
3229ed9301ae8d36536ddcd783529dd6	90	4
c5f0170f87a2fbb17bf65dc858c745e2	1471	4
9e58afbf3fea116b0050bf56bfb4442e	325	4
445a257964b9689f115a69e8cc5dcb75	103	4
099cd99056bf92e5f0e384465890a804	1357	4
b01af01dc3a0e1e5068bd3e72f6ff823	235	4
bc14447beab5353ef057c3ec90199576	1514	4
97de6333157f35467dff271d7afb0a23	846	4
53f4a671503519366ba36ad29152db78	268	4
e6e2fff03cc32ee9777de2c2ed5bac30	97	4
419ed8822ed44d8ee0d991e8686a13bc	1216	4
6a493121e53d83f9e119b02942d7c8fe	142	4
6bb4c3bbdb6f5a96d643320c6b6005f5	500	4
4ee3f9c90101073c99d5440b41f07daa	129	4
